8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01,8.606510236363975608e-01
7.830131861028293283e-01,6.713486795703376142e-01,4.519077197930008172e-01,3.690351243623217758e-01,7.813672267711598840e-01,9.602765051013976150e-01,9.422911097268926728e-01,9.430700566323497736e-01,9.158557259262606332e-01,9.449131732237348036e-01,9.459385956324125599e-01,9.408790766480243928e-01,9.398055753850840244e-01,9.620152050538617328e-01,9.713575554287069425e-01,9.610127292282827360e-01,9.598241476131208483e-01,9.444591553852004218e-01,9.514321416043359791e-01,9.575385422015220138e-01
8.948561112112766169e-01,8.570953358133942546e-01,8.371841394635928246e-01,9.026866416756413880e-01,9.981150134434934040e-01,9.969352561955407976e-01,9.614229289204694329e-01,8.890597879753292521e-01,6.566799603289709131e-01,5.673594943766816501e-01,6.126473603339145368e-01,6.048222641801913602e-01,5.458760615606772504e-01,6.196449231893388365e-01,6.868654835187105734e-01,6.688776703946267554e-01,6.832276258704752525e-01,6.103463206086512383e-01,6.236216186311495102e-01,6.578007867323693025e-01
9.035018424714219565e-01,8.888261050772405802e-01,8.555251986446061885e-01,9.311967645575707220e-01,9.985200014355523068e-01,9.982771866321995535e-01,9.926417208689859439e-01,9.688702599534397830e-01,9.102400393041785165e-01,8.176815027527333246e-01,7.721219294819675616e-01,6.049115628980487047e-01,3.930252097414338452e-01,3.709838289360938846e-01,2.765584243188870528e-01,3.151421104305828780e-01,4.227872654072858394e-01,3.524614608980273789e-01,3.648300931266883484e-01,3.565509983625054224e-01
9.120494014591877807e-01,8.991083612979916539e-01,8.755514216080855228e-01,9.390064398507407262e-01,9.988690218585142278e-01,9.987400193100528512e-01,9.911295544061702323e-01,9.622025132360195743e-01,9.259011104402307124e-01,9.313942914343327217e-01,8.820739839135527394e-01,8.381808031164169615e-01,6.174791128158243492e-01,5.350234796011079652e-01,4.773945216263822955e-01,4.872555038694734719e-01,4.258367517091765087e-01,3.333560712307706009e-01,2.609832685311623823e-01,2.056744299836213707e-01
9.131435924617500310e-01,8.975299875020813500e-01,8.817137335649323227e-01,9.454813530148862277e-01,9.989894143881167254e-01,9.990073807932392524e-01,9.929177277450460526e-01,9.830624291786310698e-01,9.341992134160858052e-01,9.394358920812131419e-01,9.101684545526370629e-01,8.841241449390397911e-01,7.674275591066244129e-01,7.277008941005314036e-01,6.990908859266575792e-01,6.322282275723476452e-01,5.861174306816437918e-01,4.736607356770132782e-01,3.933460768048342437e-01,3.797067439000869071e-01
9.147621197450395147e-01,9.097844276517499384e-01,9.006803048121484467e-01,9.462824697177325550e-01,9.991389647349399050e-01,9.991006010506459090e-01,9.884023331344508057e-01,9.815927171577986110e-01,9.734290163456965628e-01,9.654677662036940111e-01,9.495918047601787926e-01,9.358062856535144247e-01,8.278515056978242859e-01,7.848986898285160718e-01,7.797163719576115648e-01,7.311721227783842814e-01,7.016185591045476233e-01,6.624976354722318383e-01,6.358461579624724580e-01,5.274717646785659353e-01
9.153545865521328651e-01,9.108619995295592631e-01,9.019029631504699163e-01,9.485734852041470822e-01,9.991733405893803432e-01,9.991401299729187890e-01,9.862094480538986518e-01,9.787157020388664863e-01,9.769171478398187558e-01,9.699149836898628418e-01,9.483371934495837818e-01,9.242510892056412519e-01,8.361703147185265417e-01,8.297768627899193561e-01,8.135332995446670212e-01,8.065122703450657848e-01,7.632134718305514376e-01,7.004569506042129801e-01,6.867982577548081835e-01,6.255175910516136417e-01
9.154756109801748254e-01,9.105009887890822551e-01,9.012294650958092568e-01,9.493449435064990061e-01,9.992595730058693171e-01,9.992283948381518455e-01,9.891139574800834611e-01,9.800885515570080253e-01,9.723704814827019982e-01,9.712846232929611689e-01,9.493481932523022415e-01,9.387907581178354111e-01,8.787617449322630003e-01,8.714858439876210783e-01,8.648100104253719778e-01,8.343444728234122865e-01,7.837542889601724072e-01,7.356692966119934285e-01,7.130674325131333147e-01,6.795278922497141050e-01
9.164673085475715242e-01,9.127883043969430288e-01,9.089857360899941119e-01,9.511508042223563164e-01,9.992433885853221343e-01,9.992066715768973539e-01,9.914149046107272323e-01,9.807100395995731468e-01,9.825502550593363527e-01,9.854336347173577870e-01,9.759649896970714611e-01,9.707800826153678564e-01,9.081486003204558566e-01,9.051108152021197784e-01,9.028086294930622868e-01,8.724521316061394360e-01,8.592102028168772110e-01,8.077306227009656281e-01,7.746255672078946608e-01,7.602920648692800265e-01
